context_id	word	gold_sense_id	predict_sense_id	positions	context
assemble.v.15	assemble	assemble.v.1		26-35	The latest two funds were assembled jointly by Goldman , Sachs & Co. of the U.S. and Japan's Daiwa Securities Co .
assemble.v.16	assemble	assemble.v.1		97-105	In electronics , for example , a Japanese company might make television picture tubes in Japan , assemble the sets in Malaysia and export them to Indonesia .
assemble.v.17	assemble	assemble.v.2		22-31	The company last week assembled a three-member committee of directors aligned with neither side to analyze the situation .
assemble.v.18	assemble	assemble.v.2		5-14	AT&T assembled three of its top executives in Washington , all visibly angry , to try to refute MCI's charges .
assemble.v.19	assemble	assemble.v.1		64-74	The Dearborn , Mich. , auto maker ran a loss of $ 37 million on assembling and marketing cars in the U.S. , a deterioration of $ 378 million in that line from the 1988 quarter .
assemble.v.20	assemble	assemble.v.2		281-291	The first of three major sources of error is the use of labor input estimates -LRB- mainly employment or hours -RRB- instead of output estimates for those sectors , such as governments , paid household services and private non-profit institutions , where there are difficulties in assembling output data .
assemble.v.21	assemble	assemble.v.2		23-32	When the IAFP recently assembled other industry groups to discuss common standards that might be applied to planners , Mr. Gargan's group was excluded .
assemble.v.22	assemble	assemble.v.2		115-124	The centers are complete with maps detailing utility lines beneath rides and `` safe havens '' where people can be assembled away from major structures .
assemble.v.23	assemble	assemble.v.1		52-60	Over at the fiberglass factory , four white workers assemble water tanks on their own , and in their spare time they build townhouses across the road .
assemble.v.24	assemble	assemble.v.2		128-137	At Quotron , the company's National Call-In Center , which swung into action for the first time last month for Hurricane Hugo , assembled a tactical team at 5 a.m. yesterday to begin rerouting lines and restore service to brokers and traders .
assemble.v.25	assemble	assemble.v.2		14-23	Commodore has assembled an experienced management team , it has persuaded many more dealers to carry its products and it has unleashed a slick advertising campaign .
assemble.v.26	assemble	assemble.v.2		28-37	Director Michael Engler has assembled a top-flight cast to carry out the impersonations of well-known political figures and to play the stock characters who invariably show up at congressional hearings .
assemble.v.27	assemble	assemble.v.1		149-158	In an internal memorandum to employees , Messrs. Connolly and Driscoll described the restructuring as an effort to continue rationalizing operations assembled during a series of mergers over the past five years .
assemble.v.28	assemble	assemble.v.2		149-157	Prior to a tender offer by A&P for Waldbaum Inc. in 1986 , the founder of the Waldbaum's supermarket chain called an elderly relative to tell her to assemble her stock certificates for delivery .
assemble.v.29	assemble	assemble.v.2		22-30	Mr. Paul was eager to assemble a collection for the headquarters CenTrust has been moving into for the greater part of a year .
assemble.v.30	assemble	assemble.v.1		239-248	For example , when Detroit began talking about plastic-bodied cars , the American Iron and Steel Institute began a major lobbying effort to show auto makers how they could use steel more efficiently by simply redesigning how a car door is assembled .
assemble.v.31	assemble	assemble.v.2		6-16	She's assembling a staff of about 35 investigative reporters who will produce weekly , in-depth segments , with an eye toward breaking big stories .
assemble.v.32	assemble	assemble.v.1		16-25	An omnibus bill assembled by Sen. Edward Kennedy -LRB- D. , Mass. -RRB- , and including some diluted Nunn-McCurdy provisions along with proposals by fellow Democratic Sens. Claiborne Pell , Barbara Mikulski and Christopher Dodd , has been reported out of the Senate Labor Committee .
assemble.v.33	assemble	assemble.v.1		83-92	It implies that good swimming athletes coming from five continents and four oceans assembled together in Rome to strengthen understanding and enhance friendship through competition .
assemble.v.34	assemble	assemble.v.1		8-16	"You can assemble a computer completely from parts made within 50 kilometers . """
assemble.v.35	assemble	assemble.v.1		16-25	"Each chariot is assembled from over 7,000 different pieces , and is half the size of the original , which has been described as "" the most extraordinary bronze piece ever made "" on account of its huge size , complex structure , and lifelike realism ."
assemble.v.36	assemble	assemble.v.1		30-40	Cheng tackled this problem by assembling a number of paper models before getting to work .
assemble.v.37	assemble	assemble.v.1		47-56	"The more you look at the parts you 've already assembled , the more disjointed and ugly they seem ; but it's the parts you ca n't finish that you long for more and more , even though you know there's precious little hope you 'll ever get them done . """
pour.v.1	pour	pour.v.3		29-35	During Soviet times , Moscow poured in cash to subsidize the Cuban economy .
pour.v.2	pour	pour.v.1		12-17	Miss Colman pours measures of whole wheat , oats , and soy beans and turns on the motor .
pour.v.3	pour	pour.v.2		18-24	The letters which poured forth from camps were usually written under adverse circumstances .
pour.v.4	pour	pour.v.2		64-68	They usually range from 20 to 60 feet in height , but when they pour into a V-shaped inlet or harbor they may rise to mountainous proportions .
pour.v.5	pour	pour.v.2		26-33	Enemy reinforcements came pouring down , seeking a soft spot .
pour.v.6	pour	pour.v.1		191-197	My lawyer told me that his mother used a similar remedy for cuts and wounds ; ; she sprinkled common sugar directly on the injury and then bound it loosely with cotton cloth , over which she poured turpentine .
pour.v.7	pour	pour.v.1		28-35	Tetanus could be avoided by pouring warm turpentine over a wound .
pour.v.8	pour	pour.v.1		26-32	It may be a bit cold when poured ; ; but again , as one will have observed at any restaurant worth its salt , wine should be served in a large , tulip-shaped glass , which is never filled more than half full .
pour.v.9	pour	pour.v.1		65-72	But is that not like going to a chemistry laboratory and blindly pouring out liquids and powders from an array of bottles and then , after stirring , expecting a new wonder drug inevitably to result ? ?
pour.v.10	pour	pour.v.2		9-15	Refugees poured in , signing the Confession and rules in order to remain , and then disregarding them .
pour.v.11	pour	pour.v.2		76-83	With great difficulty John clambered to his feet and started to run , sweat pouring down his face .
pour.v.12	pour	pour.v.3		135-139	By late afternoon the train inched into the marshaling yards in the railhead at Lublin , which was filled with lines of cars poised to pour the tools of war to the Russian front .
pour.v.13	pour	pour.v.2		22-28	In and in and in they poured through the gates of Majdanek , but they never left , and Majdanek was not growing any larger .
pour.v.14	pour	pour.v.1		11-17	Lord Byron poured himself another glass of wine and held it up to the candle flame admiring the rich color .
pour.v.15	pour	pour.v.1		56-63	`` I 've never done this before '' , they always said , pouring another whiskey .
pour.v.16	pour	pour.v.1		5-11	Hans poured some in a tumbler .
pour.v.17	pour	pour.v.1		15-22	Big Hans began pouring whisky in the kid's mouth but his mouth filled without any getting down his throat and in a second it was dripping from his chin .
pour.v.18	pour	pour.v.1		39-46	Maude suddenly looked quite capable of pouring it down her throat .
pour.v.19	pour	pour.v.1		124-128	She had swished away , she had been gone for a long time probably when Sarah suddenly realized that she ought to stop her , pour out the coffee , so no one would drink it .
pour.v.20	pour	pour.v.1		101-107	Strolling down to the galley , he lit the butane under the coffee pot and when the brew was heated , poured himself a cup and went up to the chartroom .
pour.v.21	pour	pour.v.1		31-37	Once inside his apartment , he poured a drink with trembling hands and flopped limply in a chair .
pour.v.22	pour	pour.v.2		101-107	The sail , ragged though it was , still had enough surface to catch some of the ocean of power being poured out from the nursery stars .
pour.v.23	pour	pour.v.1		113-119	Morgan returned to the kitchen , built a fire , and carried in several buckets of water from the spring which he poured into the copper boiler that he had placed on the stove .
pour.v.24	pour	pour.v.2		6-12	These poured through the gate and joined the flight .
